news_id,stock,text,pred_label,confidence,prob_NEG,prob_POS,prob_NEU,sentiment_score
140,VIC,"Phiên 16/7: Khối ngoại tiếp tục mua ròng, tập trung ""gom"" NVL, VIC Ở phía đối diện, lực xả của khối ngoại tiếp tục mạnh ở các mã cổ phiếu ngân hàng như CTG (64,4 tỷ đồng), VCB (39,3 tỷ đồng), STB (19 tỷ đồng), HDB (17,1 tỷ đồng).",POS,0.9897,0.0059,0.9897,0.0043,0.9838
139,VIC,"Phiên 20/7: Khối ngoại bán ròng 325 tỷ đồng trên HoSE, tập trung bán MSB, VIC, NVL Đáng chú ý, trên HNX, khối ngoại mạnh tay mua ròng hơn 341 tỷ đồng cổ phiếu PVI, lượng mua ròng này đã khiến dòng tiền khối ngoại đảo chiều sang giá trị dương.",NEG,0.9809,0.9809,0.0092,0.0099,-0.9717
138,VIC,"Phiên 21/7: Khối ngoại bán ròng 1.390 tỷ đồng, tập trung bán 11,4 triệu cổ phiếu VIC Kết phiên, VN-Index giảm 2,5 điểm (0,2%) còn 1.270,79 điểm, HNX-Index giảm 0,1% xuống 300,8 điểm, duy nhất UpCOM-Index tăng nhẹ 0,72% lên mức 84,3 điểm.",NEG,0.9784,0.9784,0.0119,0.0097,-0.9665
137,VIC,"Phiên 23/7: Khối ngoại bán ròng phiên thứ 5 liên tiếp trên HoSE, vẫn miệt mài ""xả"" VIC, KDH Phiên hôm nay, VN-Index sau nhiều lần bứt phá không thành khi đối mặt vùng cản mạnh 1.295 điểm, đã quay đầu lùi về dưới ngưỡng 1.270 điểm.",NEG,0.981,0.981,0.01,0.0091,-0.971
136,VIC,"TCB, FRT, PLX, PTL, VCP, VIC: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9742,0.0196,0.0062,0.9742,-0.013399999999999999
1145,TTF,"Gỗ Trường Thành (TTF): Quý 2 có lãi ròng trở lại với 43 tỷ đồng, vẫn còn lỗ lũy kế hơn 3.040 tỷ đồng Tổng nợ đi vay của TTF tính đến cuối quý 2 là 624 tỷ đồng, trong đó nợ vay ngắn hạn phải trả dưới 1 năm lên tới 611 tỷ đồng.",POS,0.8358,0.1156,0.8358,0.0486,0.7202
135,VIC,"VIC tăng mạnh, giá trị cổ phiếu tỷ phú Phạm Nhật Vượng nắm giữ đạt xấp xỉ 220.000 tỷ đồng Tại mức giá 114.500 đồng/cp, vốn hóa thị trường VinGroup đạt gần 387.300 tỷ đồng, tương ứng 16,7 tỷ USD và là doanh nghiệp vốn hóa lớn nhất thị trường chứng khoán Việt Nam.",POS,0.9893,0.0048,0.9893,0.0059,0.9844999999999999
707,HAG,"TVC, HAG, PVI, YEG, CKG, HHV, HTM, TDP, ITD, VMI, CAV: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9787,0.0092,0.0121,0.9787,0.0029
134,VIC,"Vingroup (VIC) chốt danh sách cổ đông phát hành gần 423 triệu cổ phiếu trả cổ tức Tỷ lệ phát hành gần 12,5%.",POS,0.9179,0.0066,0.9179,0.0755,0.9113
706,HAG,"HAG: Bán bất thành 51,5 triệu cổ phiếu HNG, vẫn giữ tỷ lệ sở hữu ở mức 16,07% vốn Trên thị trường, thị giá HNG liên tục giảm mạnh, từ vùng 18.000 đồng/cp hồi đầu năm chỉ còn 7.700 đồng/cp, tức giảm hơn hơn 57% thị giá sau 7 tháng.",NEG,0.9621,0.9621,0.0156,0.0223,-0.9465
133,VIC,"Phiên 17/8: Khối ngoại bán ròng 1.420 tỷ đồng trên toàn thị trường, tâm điểm bộ đôi VHM, VIC VHM hôm nay tiếp tục là tâm điểm giao dịch bị khối ngoại bán ròng nhiều nhất với giá trị 510 tỷ đồng. Cổ phiếu VHM hôm nay cũng ghi nhận diễn biến không mấy tích cực khi giảm tới 4,3% về mức 111.000 đồng/cp.",NEG,0.9807,0.9807,0.0104,0.0088,-0.9703
705,HAG,"MSN, HHV, MBB, VND, PVI, HAG, TIP, PNG, TMS, TIX, DID, VMG, MAC, VHD: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9748,0.01,0.0151,0.9748,0.0051
704,HAG,"HoSE: Có 65 mã không được cấp margin tính đến 24/8, đa phần thuộc diện cảnh báo như DXG, GTN, HAG, HNG, HVN, YEG… Tính đến ngày 24/8/2021, trên sàn HoSE có 65 mã không được cấp margin, trong đó có mã PNC của CTCP Văn hoá Phương Nam được thêm mới do lợi nhuận soát xét 6 tháng đầu năm 2021 âm.",NEG,0.9742,0.9742,0.01,0.0158,-0.9642
132,VIC,"SSI phát hành 16 chứng quyền mới trong tháng 8, tập trung vào nhóm vốn hóa lớn như HPG, VIC, MSN, MWG, VHM… Trong tháng 8/2021, Chứng khoán SSI thông báo phát hành thêm 16 mã chứng quyền có bảo đảm (Covered Warrant – CW), tương đương 170 triệu chứng quyền ra thị trường. Trong đó, 122 triệu chứng quyền sẽ chính thức niêm yết vào ngày 27/8/2021. Lượng chứng quyền phát hành trong tháng 8 cũng ghi nhận một trong những lần phát hành sơ cấp lớn nhất của SSI từ trước đến nay.",NEU,0.7537,0.014,0.2323,0.7537,0.2183
703,HAG,"HAGL (HAG): Làm rõ việc điều chỉnh số liệu BCTC soát xét cũng như ghi nhận lỗ luỹ kế thêm 1.013 tỷ đồng do mất kiểm soát tại HAGL Agrico Ban Giám đốc HAG đã tiến hành rà soát lại các nghiệp vụ thoái vốn liên quan đến HNG từ các năm trước đã ghi nhận vào LNST chưa phân phối để kết chuyển sang báo cáo kết quả hoạt động kinh doanh hợp nhất tại thời điểm mất quyền kiểm soát. Vì lý do đó, lỗ luỹ kế Tập đoàn tăng thêm hơn 1.013 tỷ đồng theo như BCTC soát xét đã công bố.",NEG,0.8254,0.8254,0.033,0.1417,-0.7924
131,VIC,"Khối ngoại tiếp tục bán ròng 407 tỷ đồng trong phiên 8/9, VHM và VIC là tâm điểm Giao dịch khối ngoại tiếp tục là điểm trừ khi bán ròng 407 tỷ đồng trên toàn thị trường, lực bán vẫn tập trung vào các cổ phiếu bluechips như bộ đôi nhà Vingroup là VHM và VIC, SSI, MSN, VNM...",NEG,0.9764,0.9764,0.0108,0.0128,-0.9656
130,VIC,"Phiên 13/9: Khối ngoại tiếp tục bán ròng 289 tỷ đồng, tập trung bán VIC và VHM Trong khi bộ đôi VIC và VHM tiếp tục chịu áp lực bán ròng mạnh của nhà đầu tư ngoại, HPG, MSN. HCM hôm nay cũng bị rút ròng. Ngược lại, THD, SAB, VND hôm nay hút được dòng vốn từ khối ngoại - đây đều là những cổ phiếu trong danh sách thêm mới của đợt review quý 3 của quỹ VNM ETF.",NEG,0.9828,0.9828,0.0095,0.0077,-0.9733
1144,TTF,"HoSE tiếp tục duy trì diện cảnh báo với cổ phiếu TTF của Gỗ Trường Thành Lợi nhuận sau thuế của cổ đông của Công ty mẹ TTF trên BCTC hợp nhất là 901 triệu đồng, lỗ lũy kế tại ngày 30/6/2021 là -3.042 tỷ đồng, vốn chủ sở hữu tại ngày 30/06/2021 là -553 tỷ đồng. Ngoài ra, kiểm toán viên cũng đưa ra ý kiến nhấn mạnh về khả năng hoạt động liên tục của Nhóm Công ty.",NEG,0.9346,0.9346,0.022,0.0433,-0.9126
129,VIC,"Rung lắc mạnh trong phiên chiều, VN-Index vẫn giữ được sắc xanh dù VIC, VHM giảm điểm Bộ đôi VHM, VIC tiếp tục chịu áp lực bán mạnh trong phiên chiều và đóng cửa ở mức thấp nhất phiên. Trong khi đó, VRE lại có diễn biến trái ngược khi tăng 5,1% lên 30.000 đồng.",NEG,0.8578,0.8578,0.1109,0.0313,-0.7469
1143,TTF,"Tránh ""án"" hủy niêm yết TTF, ""trùm giải cứu"" Mai Hữu Tín sẽ làm gì? Nếu năm 2021 Công ty CP Tập đoàn Kỹ nghệ gỗ Trường Thành (HOSE: TTF) tiếp tục âm vốn chủ sở hữu thì cổ phiếu TTF sẽ thuộc trường hợp hủy niêm yết bắt buộc.",NEG,0.9489,0.9489,0.0209,0.0303,-0.9279999999999999
128,VIC,"Phiên 16/9: Khối ngoại trở lại bán ròng gần 1.300 tỷ đồng trên toàn thị trường, tâm điểm VIC Sau phiên giao dịch tích cực khi trở lại mua ròng trong ngày hôm qua, khối ngoại đã quay đầu bán ròng 1.270 tỷ đồng toàn thị trường trong hôm nay với tâm điểm là việc bán ròng cổ phiếu VIC.",NEG,0.9814,0.9814,0.011,0.0076,-0.9704
127,VIC,"Vinpearl huy động thành công 425 triệu USD trái phiếu có thể chuyển đổi thành cổ phiếu VIC Trái phiếu đáo hạn vào năm 2026, lãi suất 3,25%/năm.",POS,0.89,0.009,0.89,0.1011,0.881
126,VIC,"Khối ngoại tiếp tục bán ròng hơn 3.300 tỷ đồng trong tuần ETFs cơ cấu danh mục, tâm điểm bán ròng hơn 1.500 tỷ đồng cổ phiếu VIC Phiên 15/9, khối ngoại bất ngờ mua ròng trở lại trên toàn thị trường, nhưng giá trị mua ròng là không đáng kể so với mức bán ròng của các ngày còn lại. Đặc biệt, hai phiên 16-17/9 đồng loạt ghi nhận trạng thái bán ròng vượt mức 1.200 tỷ đồng.",NEG,0.9752,0.9752,0.0155,0.0092,-0.9597
125,VIC,"Gần 423 triệu cổ phiếu VIC sẽ giao dịch bổ sung từ ngày 24/9 Diễn biến trên thị trường, thị giá VIC chốt phiên ngày 20/9 tại mức 86.700 đồng/cp,tương ứng giảm gần 17% trong vòng 1 tháng qua.",NEG,0.9356,0.9356,0.0156,0.0487,-0.92
702,HAG,"Con gái bầu Đức tiếp tục mua 4 triệu cổ phiếu HAG, nâng sở hữu lên 0,86% vốn Trước đó từ ngày 11-20/8, bà Anh cũng đã chi gần 21 tỷ đồng để mua khớp lệnh 4 triệu cổ phiếu HAGL.",POS,0.9909,0.0046,0.9909,0.0046,0.9863
124,VIC,"Phiên 21/9: Khối ngoại đảo chiều bán ròng 333 tỷ đồng, tập trung bán FUEVFVND, HPG, VIC Giao dịch khối ngoại là điểm trừ khi họ bán ròng 333 tỷ đồng trên toàn thị trường lực bán tập trung vào FUEVFVND, HPG, VIC, STB, E1VFVN30... ngược lại, HHV, VHM, VNM, HSG tiếp tục được nhà đầu tư ngoại mua ròng.",NEG,0.9776,0.9776,0.0114,0.011,-0.9662000000000001
123,VIC,"Phiên 22/9: Khối ngoại tiếp tục bán ròng 240 tỷ đồng, tập trung bán VPH, VIC Điểm trừ tiếp tục đến từ giao dịch khối ngoại khi họ bán ròng 240 tỷ đồng trên toàn thị trường. Bên cạnh việc tiếp tục bán VIC, khối ngoại cũng tập trung bán ròng VPH, CTG, NKG, DGC... trong khi tích cực rót ròng tại các mã MBB, VCB, VNM, VND...",NEG,0.9817,0.9817,0.009,0.0092,-0.9727
122,VIC,"Phiên 27/9: Khối ngoại quay đầu bán ròng 239 tỷ đồng, tập trung bán HPG, VIC Lực bán tập trung tại cổ phiếu HPG, bên cạnh đó vẫn là áp lực ""xả hàng"" với VIC; trong khi ngược chiều, VNM và VHM hôm nay ghi nhận diễn biến giao dịch khối ngoại khả quan kh được mua ròng trên dưới 100 tỷ đồng.",NEG,0.9795,0.9795,0.0117,0.0089,-0.9678
701,HAG,"HAG, KOS, ITA, DIG, PVP, CGV, VPR, TNA, TMS, DBT, SVT: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9398,0.013,0.0472,0.9398,0.0342
121,VIC,"Có 39 doanh nghiệp vốn hóa trên 1 tỷ USD giao dịch trên sàn HoSE, riêng VIC, VHM, VCB và HPG đã vượt mốc 10 tỷ USD Thanh khoản thị trường cổ phiếu tháng 9 với giá trị và khối lượng giao dịch bình quân phiên lần lượt đạt khoảng 20.898 tỷ đồng và 710,18 triệu cổ phiếu, giảm 9,28% về giá trị và tăng 0,97% về khối lượng so với tháng trước.",NEG,0.3399,0.3399,0.3296,0.3304,-0.010299999999999976
700,HAG,"HoSE tiếp tục cắt margin với 63 mã chứng khoán trong quý 4/2021, điển hình có TGG, TDH, YEG, HVN, HAG… Trong quý này đặc biệt điểm qua TGG của nhóm Louis, liên tục thâu tóm các công ty trên sàn và đẩy giá tăng đột biến, nhóm Louis bị lên án trước nghi vấn thao túng giá. Đại diện là ông Đỗ Thành Nhân trong thông báo mới đây cho biết sẽ xoá nhóm trao đổi thông tin trên facebook là ""Louis Family"" trước bối cảnh các cổ phiếu liên quan liên tục lau sàn sau giai đoạn tăng nóng.",NEG,0.942,0.942,0.0119,0.046,-0.9300999999999999
1142,TTF,"DGC, TTF, TVB, TDH, BCG, NTL, KOS, CKG, MCP, L18, ILA, ICT: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9784,0.0159,0.0057,0.9784,-0.0102
1141,TTF,"Con trai ""bầu"" Thắng đăng ký mua vào 1 triệu cổ phần Gỗ Trường Thành (TTF) Được biết, ông Lợi là con trai của ông Võ Quốc Thắng - còn được biết đến với cái tên ""bầu"" Thắng, từng là Chủ tịch Hội đồng quản trị Ngân hàng TMCP Kiên Long (Kienlongbank).",POS,0.9533,0.0115,0.9533,0.0353,0.9418000000000001
1140,TTF,"Gỗ Trường Thành (TTF): Tiếp tục có lãi mỏng trong quý 3/2021 với hơn 1 tỷ đồng, đang lỗ luỹ kế hơn 3.000 tỷ đồng Tính đến hiện tại, Gỗ Trường Thành (TTF) đang lỗ luỹ kế gần 3.042 tỷ đồng. Do tình hình thua lỗ nặng, Sở GDCK Tp.HCM (HoSE) mới đây tiếp tục duy trì diện kiểm soát đối với cổ phiếu TTF. Nếu BCTC kiểm toán năm 2021 của Công ty có vốn chủ sở hữu là số âm thì cổ phiếu TTF sẽ thuộc trường hợp hủy niêm yết.",NEG,0.8836,0.8836,0.0866,0.0298,-0.797
1139,TTF,"Gỗ Trường Thành (TTF) vừa chi 5,4 triệu USD mua 20% vốn một công ty nội thất Singapore Định hướng từ năm 2021, ban lãnh đạo cho biết TTF sẽ đàm phán với các hành truyền thống và đẩy mạnh mảng xuất khẩu, trong đó tích cực nâng cao hợp đồng dài hạn, tập trung chủ lực vào thị trường Mỹ, Ý, châu Âu, Trung Quốc, Nhật Bản… thông qua các kênh bán lẻ. Công ty cũng tiếp tục tìm đối tác tiềm năng trong lĩnh vực đồ gỗ nội thất để liên doanh.",POS,0.9366,0.0073,0.9366,0.0561,0.9293
699,HAG,"PAN, ITA, VNS, TPB, HAG, CII, PC1, PGC, KPF, PGT, ITD, AGM, NAF, DBT, TMS, L40, MAC: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9734,0.0086,0.018,0.9734,0.009399999999999999
1138,TTF,"TIS, NTL, SRA, HAH, TTF, TDH, ITD, PCG, VC9, DTI, CEN, TBD, HNA, DRI, VTE, L40, NDX, TAR, NTH: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9849,0.009,0.0061,0.9849,-0.002899999999999999
1137,TTF,"Sau nhiều năm chật vật, cổ phiếu Gỗ Trường Thành (TTF) đã vượt mốc 10.000 đồng/cp đúng với cam kết Chủ tịch Mai Hữu Tín Dù có những cải thiện, tuy nhiên tình hình kinh doanh tại TTF vẫn còn nhiều thử thách với ""trùm giải cứu"" Mai Hữu Tín, khi lỗ luỹ kế hiện đã lên mức 3.042 tỷ đồng, vốn chủ âm hơn 552 tỷ đồng.",POS,0.7346,0.1944,0.7346,0.071,0.5402
698,HAG,"G36, HUT, DXG, HAG, PAN, HAH, CEN, BVG, XMC, TAR, HSA: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.975,0.0115,0.0135,0.975,0.002
697,HAG,"Cổ phiếu HAG liên tục tăng trần, bầu Đức đã ""bỏ túi"" thêm hơn 800 tỷ chỉ sau nửa tháng Là cổ đông lớn nhất với 34,5% vốn, tương đương sở hữu gần 320 triệu cổ phiếu HAG, giá trị tài sản của bầu Đức trên sàn chứng khoán cũng có mức tăng tương tự 52% chỉ sau nửa tháng. Hiện bầu Đức đang nằm trong danh sách 100 những người giàu nhất trên sàn chứng khoán với tổng tài sản đạt gần 2.500 tỷ đồng. Tương ứng, tính từ cuối tháng 10 tới nay, giá trị cổ phiếu HAG bầu Đức nắm giữ đã tăng thêm khoảng 830 tỷ đồng.",POS,0.9761,0.0043,0.9761,0.0196,0.9718
696,HAG,"Dấu ấn đầu tiên của con gái bầu Đức: Mua cổ phiếu HAG đúng “chân sóng”, lập tức lãi hơn 50% chỉ sau 2 tháng Đoàn Hoàng Anh mua cổ phiếu của Hoàng Anh Gia Lai trong tháng 8 và tháng 9 với giá gốc chỉ 5.000-5.300 đồng/cổ phiếu. Đến đầu tháng 11, cổ phiếu Hoàng Anh Gia Lai liên tục tăng, hiện đã lên tới 7.930 đồng/cổ phiếu.",POS,0.8625,0.0067,0.8625,0.1307,0.8558
1136,TTF,"Bán cổ phiếu quỹ không công bố thông tin, Gỗ Trường Thành (TTF) bị phạt 100 triệu đồng Cụ thể, Gỗ Trường Thành đã bán xấp xỉ 9 triệu cổ phiếu TTF từ tháng 7 đến tháng 12/2020, sau đó tiếp gần 4 triệu cổ phiếu TTF vào tháng 3/2021. Tuy nhiên, Công ty đã không thực hiện công bố thông tin trong thời hạn 24 giờ kể từ khi có quyết định bán cổ phiếu quỹ.",NEG,0.9362,0.9362,0.016,0.0478,-0.9202
695,HAG,"HPG, PAN, BII, VPH, HAG, DXG, PLP, LDG, DID, KHP, CTB, HNA, BT6, LIC, PCN, DNY, LM3, DND, LKW: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9604,0.0091,0.0306,0.9604,0.0215
1135,TTF,"Gỗ Trường Thành (TTF): Thị giá vượt mệnh với 11.600 đồng/cp, đã được UBCKNN chấp thuận chào bán 100 triệu cổ phiếu Danh sách tham gia có 19 nhà đầu tư, bao gồm 18 nhà đầu tư là các cá nhân và nhà đầu tư tổ chức duy nhất là CTCP Đầu tư phân phối Satico. Các cổ phiếu phát hành trong đợt này là cổ phiếu ưu đãi (với mức cổ tức cố định là 12%/năm) có quyền chuyển đổi thành cổ phiếu phổ thông tại bất kỳ thời điểm nào với tỷ lệ 1:1.",NEU,0.5803,0.0497,0.3701,0.5803,0.32039999999999996
1134,TTF,"Gỗ Trường Thành (TTF) miễn nhiệm một Phó Tổng Giám đốc TTF thời gian gần đây có sự chuyển biến đáng kể, trong đó Công ty vừa được UBCKNN chấp thuận phát hành 100 triệu cổ phiếu nhằm tăng vốn, và hoán đổi nợ. Trên thị trường, cổ phiếu TTF cũng đã vượt mệnh giá theo như cam kết của Chủ tịch là ông Mai Hữu Tín.",POS,0.7707,0.1442,0.7707,0.0851,0.6265000000000001
120,VIC,"Phiên 1/12: Khối ngoại đẩy mạnh bán ròng 1.120 tỷ đồng, tập trung bán VIC và VHM Lực bán của khối ngoại hôm nay tập trung tại VHM, VIC, MSN. Ngược lại, CTG, DCM, STB là những cổ phiếu được nhà đầu tư ngoại mua ròng nhiều nhất trong phiên.",NEG,0.9777,0.9777,0.0121,0.0102,-0.9656
694,HAG,"CEO, NVL, KOS, PGC, HAG, CHP, DQC, FCN, PC1, PPE, IMP, GIL, CET, D11, TMS, CMS, LM8, PVV, ILA, C69: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9841,0.0069,0.009,0.9841,0.0020999999999999994
119,VIC,"Phiên 9/12: Khối ngoại mua ròng 356 tỷ đồng trên toàn thị trường, tập trung ""gom"" bộ đôi VIC, VHM Lực mua của khối ngoại hôm nay tập trung tại bộ đôi nhà Vin là VIC, VHM cùng cổ phiếu ngân hàng CTG trong khi TCH, VPB hay HPG trở thành những cổ phiếu bị bán ròng mạnh nhất.",POS,0.9872,0.0067,0.9872,0.0061,0.9804999999999999
693,HAG,"Hoàng Anh Gia Lai (HAG): Cổ phiếu vượt mệnh sau gần 5 năm, tài sản bầu Đức tăng thêm 1.600 tỷ đồng Cổ phiếu HAG bắt đầu bật tăng mạnh từ đầu tháng 11, và sau chưa đầy 2 tháng đã tăng gấp đôi từ mức 5.000 đồng/cp. Trong đó, là cổ đông lớn nhất với 34,5% vốn, tương đương sở hữu gần 320 triệu cổ phiếu HAG, giá trị tài sản của bầu Đức trên sàn chứng khoán cũng có mức tăng tương tự. Tính từ cuối tháng 10 tới nay, giá trị cổ phiếu HAG bầu Đức nắm giữ đã tăng thêm khoảng 1.600 tỷ đồng.",POS,0.9845,0.0036,0.9845,0.0119,0.9809
692,HAG,"HQC, DGC, HAG, G36, SPB, PSI, QNC, DHC, LHG, TLD, TNI, L18, VSN, SD9, PMT, ATS: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9824,0.0082,0.0093,0.9824,0.0010999999999999985
118,VIC,"VIC giảm sâu, Vn30-Index mất 10 điểm phiên giao dịch cuối tuần Cổ phiếu ngân hàng, bất động sản phân hóa mạnh trong áp lực chốt lãi đang diễn ra trên diện rộng.",NEG,0.9806,0.9806,0.0108,0.0086,-0.9698
1133,TTF,"Gỗ Trường Thành (TTF) hoàn tất phát hành 100 triệu cổ phiếu chào bán riêng lẻ và cấn trừ nợ Gỗ Trường Thành (TTF) đã phân phối thành công toàn bộ hơn 59 triệu cổ phiếu riêng lẻ cho 18 nhà đầu tư cá nhân, tổng giá trị ròng từ đợt chào bán 595 tỷ đồng.",POS,0.9218,0.0222,0.9218,0.056,0.8996
1132,TTF,"Do điều kiện không thuận lợi, con trai bầu Thắng chỉ mua thêm được 537.000 cổ phiếu TTF Mới đây, bà Thảo là vợ của ông Võ Quốc Lợi - Thành viên HĐQT của Gỗ Trường Thành. Trong giao dịch này, bà Thảo mua 5 triệu cổ phiếu, tương đương tỷ lệ sở hữu 1,22% cổ phần TTF.",NEG,0.4729,0.4729,0.3313,0.1958,-0.1416
691,HAG,"TVS, HAG, PVR, SGR, LDP, SPP, TTH, SD8, KTT: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9865,0.008,0.0055,0.9865,-0.0025000000000000005
690,HAG,"Mua cổ phiếu HAG, con gái Bầu Đức lãi ngay gần 3 lần trong 3 tháng Chưa từng sở hữu cổ phiếu HAG nào, nhưng ngay lần đầu tư chứng khoán đầu tiên, con gái Bầu Đức đã lãi bằng lần, hàng triệu USD chỉ trong vòng chưa đầy 3 tháng.",POS,0.578,0.0181,0.578,0.4038,0.5599
1131,TTF,"Gỗ Trường Thành (TTF) đã ""sạch"" nợ tại các ngân hàng Tại ĐHĐCĐ thường niên năm 2021, cổ đông TTF cuối cùng đã nhất trí thông qua phương án chào bán gần 59,5 triệu cổ phiếu với giá 10.000 đồng/cp, cổ tức cố định hàng năm là 12%, qua đó thu gần 595 tỷ đồng. TTF khi đó cho biết sẽ trích 160 tỷ đồng từ nguồn thu này nhằm trả nợ gốc và lãi cho DongABank.",POS,0.8915,0.0342,0.8915,0.0743,0.8573
117,VIC,"Phiên 7/1: Khối ngoại bán ròng phiên thứ 3 liên tiếp trên HoSE, tâm điểm bán VRE, VIC Nhà đầu tư ngoại tập trung bán ròng tại các cổ phiếu như VIC, VRE, VNM trong khi ghi nhận mua ròng tại các mã VHM, KBC hay HPG.",NEG,0.9814,0.9814,0.0113,0.0074,-0.9701000000000001
116,VIC,"Phiên 11/1: Khối ngoại bất ngờ trở lại mua ròng, tập trung ""gom"" VIC, DXG trong khi bán mạnh FLC, DGC Nhà đầu tư ngoại tập trung mua ròng tại các cổ phiếu như VIC, DXG, VCB trong khi ghi nhận bán ròng tại các mã DGC, FLC.",POS,0.9631,0.0289,0.9631,0.008,0.9341999999999999
115,VIC,"Phiên 24/1: Khối ngoại bán ròng gần 200 tỷ đồng trên toàn thị trường, tâm điểm bán VIC, DGW Theo đó, nhà đầu tư ngoại ghi nhận bán ròng tại các mã VIC, DGW, HPG trong khi tập trung mua ròng tại VND, CTG, VHM.",NEG,0.9826,0.9826,0.0099,0.0075,-0.9727
689,HAG,"Hoàng Anh Gia Lai (HAG) xin không bị huỷ niêm yết Phía HAGL cho biết, việc hồi tố này hoàn toàn tuân theo quy định mới. Công ty đang phát triển theo hướng tốt và chắc chắn có lãi cao nên chúng tôi muốn đền đáp xứng đáng cho các nhà đầu tư tin tưởng. Nếu bị huỷ niêm yết, công ty sẽ rất có lỗi với cổ đông.",POS,0.614,0.0795,0.614,0.3065,0.5345
688,HAG,"""Chốt"" lượng lớn cổ phiếu HAG ngay đỉnh cao, lãi tự doanh Chứng khoán Công Thương đột biến lên 148 tỷ đồng trong quý 4/2021 Dù vậy, với khoản đầu tư tại HNG (HAGL Agrico), Chứng khoán Công Thương (CTS) vẫn còn ""ôm lỗ"" gần 20 tỷ đồng.",POS,0.9299,0.0386,0.9299,0.0316,0.8913
1130,TTF,"Gỗ Trường Thành (TTF): Lợi nhuận 2021 tăng 14% nhưng chỉ mới thực hiện 1/3 kế hoạch, lỗ luỹ kế vẫn ở mức cao với 3.035 tỷ đồng Dù có nhiều điểm sáng, tổng lỗ lũy kế của Công ty vẫn ở mức cao với 3.035 tỷ đồng, tương đương 74% vốn điều lệ. Để cân đối tài chính, năm 2021 TTF có thực hiện tăng vốn điều lệ từ 3.112 tỷ lên 4.112 tỷ đồng.",NEG,0.4652,0.4652,0.4052,0.1296,-0.06
114,VIC,"Phiên 8/2: Khối ngoại quay đầu bán ròng 350 tỷ đồng trên HoSE, tập trung bán VIC, VNM Lực bán ròng của nhà đầu tư ngoại tập trung tại các cổ phiếu VIC, VNM, HPG trong khi mua ròng KBC, DXG, CTG.",NEG,0.9802,0.9802,0.0114,0.0084,-0.9688
113,VIC,"MSCI Frontier Markets Index giữ nguyên danh mục cổ phiếu Việt Nam trong kỳ cơ cấu quý 1/2022, HPG, VIC, VHM, VNM vẫn nằm trong top tỷ trọng lớn nhất Top 10 cổ phiếu lớn nhất danh mục MSCI Frontier Markets Index có 4 cổ phiếu Việt Nam, bao gồm HPG (4,11%), VIC (4,1%), VHM (3,89%) và VNM (2,7%).",POS,0.9175,0.0132,0.9175,0.0693,0.9043
112,VIC,"Phiên 10/2: Khối ngoại bất ngờ bán ròng 740 tỷ đồng trên HoSE, tâm điểm bán hàng trăm tỷ VIC, HPG Tâm điểm bán ròng hôm nay là VIC, cổ phiếu này chịu áp lực bán ròng mạnh nhất của khối ngoại với giá trị 453 tỷ đồng, bên cạnh đó HPG cũng bị bán ròng 146 tỷ đồng.",NEG,0.9825,0.9825,0.0097,0.0077,-0.9728
111,VIC,"Các quỹ ETF đang nắm giữ bao nhiêu cổ phiếu VIC? Trong số các quỹ ETF nội, DCVFM VN30 ETF do Dragon Capital quản lý hiện nắm giữ 7,54 triệu cổ phiếu VIC, tương ứng 633 tỷ đồng và là quỹ ETF nội nắm giữ nhiều VIC nhất.",NEU,0.9002,0.0539,0.046,0.9002,-0.007900000000000004
110,VIC,"VIC tiếp tục điều chỉnh, VN-Index lùi về sát mốc 1.500 điểm Nhóm Bluechips cũng bị chốt lời mạnh với nhiều mã giảm điểm, có thể kể tới như BVH, GAS, FPT, VIC, VNM, HVN, VJC, PLX, VRE, POW…Trong đó, VIC giảm 2,7% xuống 81.700 đồng, mức thấp nhất trong hơn 1 năm qua.",NEG,0.9443,0.9443,0.0318,0.0239,-0.9125
